,time,target,metric,score,track
0,0.0,drums,SDR,-16.61776,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-16.67412,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-16.74198,AM Contra - Heart Peripheral
3,3.0,drums,SDR,8.82357,AM Contra - Heart Peripheral
4,4.0,drums,SDR,10.33219,AM Contra - Heart Peripheral
5,5.0,drums,SDR,8.65356,AM Contra - Heart Peripheral
6,6.0,drums,SDR,12.91956,AM Contra - Heart Peripheral
7,7.0,drums,SDR,9.65451,AM Contra - Heart Peripheral
8,8.0,drums,SDR,9.31849,AM Contra - Heart Peripheral
9,9.0,drums,SDR,9.40514,AM Contra - Heart Peripheral
10,10.0,drums,SDR,7.36635,AM Contra - Heart Peripheral
11,11.0,drums,SDR,7.47008,AM Contra - Heart Peripheral
12,12.0,drums,SDR,6.97755,AM Contra - Heart Peripheral
13,13.0,drums,SDR,9.84432,AM Contra - Heart Peripheral
14,14.0,drums,SDR,7.66483,AM Contra - Heart Peripheral
15,15.0,drums,SDR,7.73684,AM Contra - Heart Peripheral
16,16.0,drums,SDR,8.39298,AM Contra - Heart Peripheral
17,17.0,drums,SDR,6.17217,AM Contra - Heart Peripheral
18,18.0,drums,SDR,12.86622,AM Contra - Heart Peripheral
19,19.0,drums,SDR,14.25411,AM Contra - Heart Peripheral
20,20.0,drums,SDR,10.26331,AM Contra - Heart Peripheral
21,21.0,drums,SDR,7.44744,AM Contra - Heart Peripheral
22,22.0,drums,SDR,11.64027,AM Contra - Heart Peripheral
23,23.0,drums,SDR,9.135,AM Contra - Heart Peripheral
24,24.0,drums,SDR,9.33256,AM Contra - Heart Peripheral
25,25.0,drums,SDR,14.35944,AM Contra - Heart Peripheral
26,26.0,drums,SDR,14.40198,AM Contra - Heart Peripheral
27,27.0,drums,SDR,14.83007,AM Contra - Heart Peripheral
28,28.0,drums,SDR,7.05472,AM Contra - Heart Peripheral
29,29.0,drums,SDR,11.35756,AM Contra - Heart Peripheral
30,30.0,drums,SDR,10.22236,AM Contra - Heart Peripheral
31,31.0,drums,SDR,9.28511,AM Contra - Heart Peripheral
32,32.0,drums,SDR,7.87439,AM Contra - Heart Peripheral
33,33.0,drums,SDR,8.54196,AM Contra - Heart Peripheral
34,34.0,drums,SDR,9.76459,AM Contra - Heart Peripheral
35,35.0,drums,SDR,8.4711,AM Contra - Heart Peripheral
36,36.0,drums,SDR,7.83011,AM Contra - Heart Peripheral
37,37.0,drums,SDR,8.29561,AM Contra - Heart Peripheral
38,38.0,drums,SDR,8.17969,AM Contra - Heart Peripheral
39,39.0,drums,SDR,7.51322,AM Contra - Heart Peripheral
40,40.0,drums,SDR,10.82504,AM Contra - Heart Peripheral
41,41.0,drums,SDR,13.01094,AM Contra - Heart Peripheral
42,42.0,drums,SDR,6.00649,AM Contra - Heart Peripheral
43,43.0,drums,SDR,6.98225,AM Contra - Heart Peripheral
44,44.0,drums,SDR,9.46184,AM Contra - Heart Peripheral
45,45.0,drums,SDR,6.28335,AM Contra - Heart Peripheral
46,46.0,drums,SDR,3.73925,AM Contra - Heart Peripheral
47,47.0,drums,SDR,3.96434,AM Contra - Heart Peripheral
48,48.0,drums,SDR,4.19218,AM Contra - Heart Peripheral
49,49.0,drums,SDR,2.51378,AM Contra - Heart Peripheral
50,50.0,drums,SDR,3.613,AM Contra - Heart Peripheral
51,51.0,drums,SDR,3.4883,AM Contra - Heart Peripheral
52,52.0,drums,SDR,2.86526,AM Contra - Heart Peripheral
53,53.0,drums,SDR,2.09907,AM Contra - Heart Peripheral
54,54.0,drums,SDR,2.4773,AM Contra - Heart Peripheral
55,55.0,drums,SDR,3.44796,AM Contra - Heart Peripheral
56,56.0,drums,SDR,4.67419,AM Contra - Heart Peripheral
57,57.0,drums,SDR,3.7506,AM Contra - Heart Peripheral
58,58.0,drums,SDR,3.97281,AM Contra - Heart Peripheral
59,59.0,drums,SDR,3.88763,AM Contra - Heart Peripheral
60,60.0,drums,SDR,3.13321,AM Contra - Heart Peripheral
61,61.0,drums,SDR,3.81584,AM Contra - Heart Peripheral
62,62.0,drums,SDR,3.15244,AM Contra - Heart Peripheral
63,63.0,drums,SDR,3.90262,AM Contra - Heart Peripheral
64,0.0,bass,SDR,-16.61776,AM Contra - Heart Peripheral
65,1.0,bass,SDR,-16.67412,AM Contra - Heart Peripheral
66,2.0,bass,SDR,-16.74198,AM Contra - Heart Peripheral
67,3.0,bass,SDR,8.82357,AM Contra - Heart Peripheral
68,4.0,bass,SDR,10.33219,AM Contra - Heart Peripheral
69,5.0,bass,SDR,8.65356,AM Contra - Heart Peripheral
70,6.0,bass,SDR,12.91956,AM Contra - Heart Peripheral
71,7.0,bass,SDR,9.65451,AM Contra - Heart Peripheral
72,8.0,bass,SDR,9.31849,AM Contra - Heart Peripheral
73,9.0,bass,SDR,9.40514,AM Contra - Heart Peripheral
74,10.0,bass,SDR,7.36635,AM Contra - Heart Peripheral
75,11.0,bass,SDR,7.47008,AM Contra - Heart Peripheral
76,12.0,bass,SDR,6.97755,AM Contra - Heart Peripheral
77,13.0,bass,SDR,9.84432,AM Contra - Heart Peripheral
78,14.0,bass,SDR,7.66483,AM Contra - Heart Peripheral
79,15.0,bass,SDR,7.73684,AM Contra - Heart Peripheral
80,16.0,bass,SDR,8.39298,AM Contra - Heart Peripheral
81,17.0,bass,SDR,6.17217,AM Contra - Heart Peripheral
82,18.0,bass,SDR,12.86622,AM Contra - Heart Peripheral
83,19.0,bass,SDR,14.25411,AM Contra - Heart Peripheral
84,20.0,bass,SDR,10.26331,AM Contra - Heart Peripheral
85,21.0,bass,SDR,7.44744,AM Contra - Heart Peripheral
86,22.0,bass,SDR,11.64027,AM Contra - Heart Peripheral
87,23.0,bass,SDR,9.135,AM Contra - Heart Peripheral
88,24.0,bass,SDR,9.33256,AM Contra - Heart Peripheral
89,25.0,bass,SDR,14.35944,AM Contra - Heart Peripheral
90,26.0,bass,SDR,14.40198,AM Contra - Heart Peripheral
91,27.0,bass,SDR,14.83007,AM Contra - Heart Peripheral
92,28.0,bass,SDR,7.05472,AM Contra - Heart Peripheral
93,29.0,bass,SDR,11.35756,AM Contra - Heart Peripheral
94,30.0,bass,SDR,10.22236,AM Contra - Heart Peripheral
95,31.0,bass,SDR,9.28511,AM Contra - Heart Peripheral
96,32.0,bass,SDR,7.87439,AM Contra - Heart Peripheral
97,33.0,bass,SDR,8.54196,AM Contra - Heart Peripheral
98,34.0,bass,SDR,9.76459,AM Contra - Heart Peripheral
99,35.0,bass,SDR,8.4711,AM Contra - Heart Peripheral
100,36.0,bass,SDR,7.83011,AM Contra - Heart Peripheral
101,37.0,bass,SDR,8.29561,AM Contra - Heart Peripheral
102,38.0,bass,SDR,8.17969,AM Contra - Heart Peripheral
103,39.0,bass,SDR,7.51322,AM Contra - Heart Peripheral
104,40.0,bass,SDR,10.82504,AM Contra - Heart Peripheral
105,41.0,bass,SDR,13.01094,AM Contra - Heart Peripheral
106,42.0,bass,SDR,6.00649,AM Contra - Heart Peripheral
107,43.0,bass,SDR,6.98225,AM Contra - Heart Peripheral
108,44.0,bass,SDR,9.46184,AM Contra - Heart Peripheral
109,45.0,bass,SDR,6.28335,AM Contra - Heart Peripheral
110,46.0,bass,SDR,3.73925,AM Contra - Heart Peripheral
111,47.0,bass,SDR,3.96434,AM Contra - Heart Peripheral
112,48.0,bass,SDR,4.19218,AM Contra - Heart Peripheral
113,49.0,bass,SDR,2.51378,AM Contra - Heart Peripheral
114,50.0,bass,SDR,3.613,AM Contra - Heart Peripheral
115,51.0,bass,SDR,3.4883,AM Contra - Heart Peripheral
116,52.0,bass,SDR,2.86526,AM Contra - Heart Peripheral
117,53.0,bass,SDR,2.09907,AM Contra - Heart Peripheral
118,54.0,bass,SDR,2.4773,AM Contra - Heart Peripheral
119,55.0,bass,SDR,3.44796,AM Contra - Heart Peripheral
120,56.0,bass,SDR,4.67419,AM Contra - Heart Peripheral
121,57.0,bass,SDR,3.7506,AM Contra - Heart Peripheral
122,58.0,bass,SDR,3.97281,AM Contra - Heart Peripheral
123,59.0,bass,SDR,3.88763,AM Contra - Heart Peripheral
124,60.0,bass,SDR,3.13321,AM Contra - Heart Peripheral
125,61.0,bass,SDR,3.81584,AM Contra - Heart Peripheral
126,62.0,bass,SDR,3.15244,AM Contra - Heart Peripheral
127,63.0,bass,SDR,3.90262,AM Contra - Heart Peripheral
128,0.0,drums,SAR,-17.1427,AM Contra - Heart Peripheral
