,time,target,metric,score,track
0,0.0,drums,SDR,-12.29469,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-11.70793,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-11.78949,AM Contra - Heart Peripheral
3,3.0,drums,SDR,9.1261,AM Contra - Heart Peripheral
4,4.0,drums,SDR,12.14721,AM Contra - Heart Peripheral
5,5.0,drums,SDR,8.54213,AM Contra - Heart Peripheral
6,6.0,drums,SDR,14.94318,AM Contra - Heart Peripheral
7,7.0,drums,SDR,8.67946,AM Contra - Heart Peripheral
8,8.0,drums,SDR,10.10199,AM Contra - Heart Peripheral
9,9.0,drums,SDR,8.99378,AM Contra - Heart Peripheral
10,10.0,drums,SDR,7.99047,AM Contra - Heart Peripheral
11,11.0,drums,SDR,7.93394,AM Contra - Heart Peripheral
12,12.0,drums,SDR,6.90303,AM Contra - Heart Peripheral
13,13.0,drums,SDR,12.34648,AM Contra - Heart Peripheral
14,14.0,drums,SDR,7.51982,AM Contra - Heart Peripheral
15,15.0,drums,SDR,8.65123,AM Contra - Heart Peripheral
16,16.0,drums,SDR,8.25893,AM Contra - Heart Peripheral
17,17.0,drums,SDR,10.12077,AM Contra - Heart Peripheral
18,18.0,drums,SDR,13.93567,AM Contra - Heart Peripheral
19,19.0,drums,SDR,14.89078,AM Contra - Heart Peripheral
20,20.0,drums,SDR,10.26331,AM Contra - Heart Peripheral
21,21.0,drums,SDR,7.44744,AM Contra - Heart Peripheral
22,22.0,drums,SDR,11.64027,AM Contra - Heart Peripheral
23,23.0,drums,SDR,9.135,AM Contra - Heart Peripheral
24,24.0,drums,SDR,9.09802,AM Contra - Heart Peripheral
25,25.0,drums,SDR,14.78388,AM Contra - Heart Peripheral
26,26.0,drums,SDR,14.45226,AM Contra - Heart Peripheral
27,27.0,drums,SDR,15.08618,AM Contra - Heart Peripheral
28,28.0,drums,SDR,7.64882,AM Contra - Heart Peripheral
29,29.0,drums,SDR,12.18028,AM Contra - Heart Peripheral
